date,year,term,term_label,interest_index,geo,time_range,category,search_type,source_name,source_url,notes
2024-12-22,2024,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2024-12-22,2024,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2024-12-29,2024,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2024-12-29,2024,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2024-12-29,2024,Online banking,Online banking,16.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2024-12-29,2024,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2024-12-29,2024,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-05,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-05,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-05,2025,Online banking,Online banking,15.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-05,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-05,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-12,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-12,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-12,2025,Online banking,Online banking,14.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-12,2025,Online shopping,Online shopping,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-12,2025,Online streaming,Online streaming,1.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-19,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-19,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-19,2025,Online banking,Online banking,16.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-19,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-19,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-26,2025,Artificial intelligence,Artificial intelligence,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-26,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-26,2025,Online banking,Online banking,13.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-26,2025,Online shopping,Online shopping,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-01-26,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-02,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-02,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-02,2025,Online banking,Online banking,16.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-02,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-02,2025,Online streaming,Online streaming,1.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-09,2025,Artificial intelligence,Artificial intelligence,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-09,2025,Digital wallet,Digital wallet,0.5,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-09,2025,Online banking,Online banking,14.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-09,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-09,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-16,2025,Artificial intelligence,Artificial intelligence,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-16,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-16,2025,Online banking,Online banking,13.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-16,2025,Online shopping,Online shopping,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-16,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-23,2025,Artificial intelligence,Artificial intelligence,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-23,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-23,2025,Online banking,Online banking,16.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-23,2025,Online shopping,Online shopping,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-02-23,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-02,2025,Artificial intelligence,Artificial intelligence,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-02,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-02,2025,Online banking,Online banking,16.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-02,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-02,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-09,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-09,2025,Digital wallet,Digital wallet,0.5,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-09,2025,Online banking,Online banking,14.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-09,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-09,2025,Online streaming,Online streaming,1.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-16,2025,Artificial intelligence,Artificial intelligence,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-16,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-16,2025,Online banking,Online banking,13.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-16,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-16,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-23,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-23,2025,Digital wallet,Digital wallet,0.5,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-23,2025,Online banking,Online banking,17.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-23,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-23,2025,Online streaming,Online streaming,1.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-30,2025,Artificial intelligence,Artificial intelligence,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-30,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-30,2025,Online banking,Online banking,12.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-30,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-03-30,2025,Online streaming,Online streaming,1.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-06,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-06,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-06,2025,Online banking,Online banking,13.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-06,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-06,2025,Online streaming,Online streaming,1.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-13,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-13,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-13,2025,Online banking,Online banking,10.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-13,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-13,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-20,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-20,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-20,2025,Online banking,Online banking,12.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-20,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-20,2025,Online streaming,Online streaming,2.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-27,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-27,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-27,2025,Online banking,Online banking,12.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-27,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-04-27,2025,Online streaming,Online streaming,1.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-05-04,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-05-04,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-05-04,2025,Online banking,Online banking,13.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-05-04,2025,Online shopping,Online shopping,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-05-04,2025,Online streaming,Online streaming,1.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-05-11,2025,Artificial intelligence,Artificial intelligence,3.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
2025-05-11,2025,Digital wallet,Digital wallet,0.0,Malaysia,2022-01-01 to 2025-12-31,All categories,Web Search,Google Trends,https://trends.google.com/trends/explore?geo=MY,"Google Trends relative search interest index. Values are scaled from 0 to 100 within the selected query, location, and time range. '<1' values are encoded as 0.5."
